,id_criatura,id_personal,id_tratamiento,fecha,hora,fecha_y_hora
1298,93,30,8,9653-10-16,13:49,9653-10-16 13:49:00
1299,20,21,5,9516-10-19,18:21,9516-10-19 18:21:00
1300,104,6,1,9679-07-08,18:46,9679-07-08 18:46:00
1301,16,6,6,9476-04-30,08:40,9476-04-30 08:40:00
1302,17,32,10,9505-02-23,08:30,9505-02-23 08:30:00
1303,10,5,1,9248-07-10,08:48,9248-07-10 08:48:00
1304,23,17,5,9135-03-15,16:58,9135-03-15 16:58:00
1305,117,22,7,9442-11-22,15:48,9442-11-22 15:48:00
1306,124,30,1,9191-01-05,15:16,9191-01-05 15:16:00
1307,64,12,3,9998-09-28,12:14,9998-09-28 12:14:00
1308,6,3,4,9858-01-29,14:34,9858-01-29 14:34:00
1309,41,18,2,9141-02-20,10:49,9141-02-20 10:49:00
1310,120,18,1,9598-08-09,09:28,9598-08-09 09:28:00
1311,71,10,7,9127-11-29,08:23,9127-11-29 08:23:00
1312,76,30,3,9510-01-23,12:27,9510-01-23 12:27:00
1313,73,29,7,9927-04-20,16:05,9927-04-20 16:05:00
1314,125,17,3,9814-06-30,18:58,9814-06-30 18:58:00
1315,51,30,7,9870-12-03,12:17,9870-12-03 12:17:00
1316,42,8,9,9496-04-29,09:37,9496-04-29 09:37:00
1317,12,21,8,9122-04-09,13:33,9122-04-09 13:33:00
1318,117,32,5,9655-02-04,10:08,9655-02-04 10:08:00
1319,124,21,8,9846-02-05,14:47,9846-02-05 14:47:00
1320,95,12,1,9373-08-08,16:52,9373-08-08 16:52:00
1321,95,9,8,9720-11-15,10:32,9720-11-15 10:32:00
1322,127,21,8,9038-03-10,18:38,9038-03-10 18:38:00
1323,31,11,9,9101-04-29,09:56,9101-04-29 09:56:00
1324,27,23,1,9298-04-28,12:02,9298-04-28 12:02:00
1325,127,9,1,9525-02-15,17:08,9525-02-15 17:08:00
1326,120,3,7,9740-12-02,13:59,9740-12-02 13:59:00
1327,15,1,8,9062-02-17,11:47,9062-02-17 11:47:00
1328,107,8,10,9788-10-07,12:52,9788-10-07 12:52:00
1329,29,13,3,9458-12-06,18:31,9458-12-06 18:31:00
1330,28,26,4,9522-08-17,12:11,9522-08-17 12:11:00
1331,93,21,2,9964-12-12,15:50,9964-12-12 15:50:00
1332,117,32,8,9487-11-04,09:32,9487-11-04 09:32:00
1333,51,10,5,9083-10-03,12:26,9083-10-03 12:26:00
1334,80,28,7,9827-05-11,15:07,9827-05-11 15:07:00
1335,99,31,6,9096-04-05,14:45,9096-04-05 14:45:00
1336,7,3,6,9469-09-18,09:27,9469-09-18 09:27:00
1337,124,6,9,9238-12-23,15:44,9238-12-23 15:44:00
1338,69,16,4,9396-05-02,18:52,9396-05-02 18:52:00
1339,92,23,2,9198-08-09,10:03,9198-08-09 10:03:00
1340,118,14,5,9425-08-28,18:16,9425-08-28 18:16:00
1341,41,25,5,9374-09-19,14:48,9374-09-19 14:48:00
1342,102,30,1,9431-08-11,17:48,9431-08-11 17:48:00
1343,38,14,9,9507-11-25,17:07,9507-11-25 17:07:00
1344,92,12,3,9113-02-20,15:53,9113-02-20 15:53:00
1345,55,20,4,9425-11-03,12:33,9425-11-03 12:33:00
1346,112,4,3,9405-07-25,13:03,9405-07-25 13:03:00
1347,57,4,1,9904-04-20,16:47,9904-04-20 16:47:00
1348,62,2,5,9219-05-20,13:46,9219-05-20 13:46:00
1349,14,26,5,9958-07-25,13:38,9958-07-25 13:38:00
1350,25,10,4,9165-02-20,18:45,9165-02-20 18:45:00
1351,26,25,9,9065-07-25,11:39,9065-07-25 11:39:00
1352,8,28,8,9505-10-02,17:30,9505-10-02 17:30:00
1353,91,23,5,9426-05-27,13:25,9426-05-27 13:25:00
1354,79,31,1,9875-12-03,08:09,9875-12-03 08:09:00
1355,21,17,7,9159-06-26,08:14,9159-06-26 08:14:00
1356,71,2,3,9597-10-06,10:36,9597-10-06 10:36:00
1357,86,2,3,9585-10-07,15:19,9585-10-07 15:19:00
1358,74,8,2,9670-09-15,09:33,9670-09-15 09:33:00
1359,53,23,4,9917-08-21,13:06,9917-08-21 13:06:00
1360,103,29,2,9063-12-19,14:00,9063-12-19 14:00:00
1361,38,18,2,9721-07-28,10:57,9721-07-28 10:57:00
1362,127,7,6,9013-05-11,10:04,9013-05-11 10:04:00
1363,67,5,4,9942-10-05,12:40,9942-10-05 12:40:00
1364,35,29,1,9621-02-06,09:21,9621-02-06 09:21:00
1365,92,14,7,9416-10-28,12:45,9416-10-28 12:45:00
1366,48,15,9,9113-01-02,11:24,9113-01-02 11:24:00
1367,21,6,3,9148-01-01,09:45,9148-01-01 09:45:00
1368,95,11,7,9832-11-26,15:41,9832-11-26 15:41:00
1369,43,9,8,9982-10-01,11:23,9982-10-01 11:23:00
1370,48,10,10,9569-09-28,08:11,9569-09-28 08:11:00
1371,87,3,6,9849-09-16,12:09,9849-09-16 12:09:00
1372,110,10,10,9165-01-13,12:44,9165-01-13 12:44:00
1373,17,32,2,9131-02-26,17:44,9131-02-26 17:44:00
1374,55,17,5,9169-01-28,13:25,9169-01-28 13:25:00
1375,2,17,10,9970-08-20,18:21,9970-08-20 18:21:00
1376,85,28,8,9974-09-13,16:48,9974-09-13 16:48:00
1377,16,14,3,9083-04-27,11:00,9083-04-27 11:00:00
1378,95,25,7,9974-03-19,13:14,9974-03-19 13:14:00
1379,49,8,6,9942-11-29,09:28,9942-11-29 09:28:00
1380,53,6,10,9847-12-08,08:19,9847-12-08 08:19:00
1381,88,20,7,9314-06-28,17:06,9314-06-28 17:06:00
1382,118,25,1,9241-12-07,15:28,9241-12-07 15:28:00
1383,20,8,4,9271-03-14,15:26,9271-03-14 15:26:00
1384,128,14,1,9743-04-22,15:06,9743-04-22 15:06:00
1385,68,23,8,9549-05-23,18:18,9549-05-23 18:18:00
1386,73,26,7,9501-09-10,15:32,9501-09-10 15:32:00
1387,5,29,3,9689-04-21,16:15,9689-04-21 16:15:00
1388,10,15,5,9520-04-01,16:54,9520-04-01 16:54:00
1389,39,20,6,9718-03-12,16:19,9718-03-12 16:19:00
1390,65,16,5,9436-12-03,11:57,9436-12-03 11:57:00
1391,80,31,10,9167-02-01,13:57,9167-02-01 13:57:00
1392,119,1,7,9222-12-28,09:37,9222-12-28 09:37:00
1393,128,7,8,9969-10-08,13:55,9969-10-08 13:55:00
1394,118,27,8,9237-01-21,10:13,9237-01-21 10:13:00
1395,91,2,1,9488-09-04,17:42,9488-09-04 17:42:00
1396,83,19,3,9342-05-26,10:22,9342-05-26 10:22:00
1397,35,10,4,9720-04-09,14:00,9720-04-09 14:00:00
1398,99,17,4,9854-07-17,11:15,9854-07-17 11:15:00
1399,91,26,6,9817-04-05,17:11,9817-04-05 17:11:00
1400,31,25,6,9912-03-21,17:19,9912-03-21 17:19:00
1401,14,9,5,9905-01-01,18:22,9905-01-01 18:22:00
1402,39,31,2,9784-06-23,14:59,9784-06-23 14:59:00
1403,65,24,2,9246-03-16,11:45,9246-03-16 11:45:00
1404,23,29,2,9297-10-07,10:52,9297-10-07 10:52:00
1405,57,27,6,9680-03-23,18:37,9680-03-23 18:37:00
1406,120,24,2,9830-06-02,18:34,9830-06-02 18:34:00
1407,46,22,8,9835-01-27,10:35,9835-01-27 10:35:00
1408,117,11,10,9444-01-15,16:53,9444-01-15 16:53:00
1409,96,31,3,9424-09-02,16:27,9424-09-02 16:27:00
1410,39,19,1,9099-03-20,15:07,9099-03-20 15:07:00
1411,64,15,8,9404-01-15,08:32,9404-01-15 08:32:00
1412,43,29,2,9467-11-25,15:21,9467-11-25 15:21:00
1413,68,27,5,9176-11-10,18:58,9176-11-10 18:58:00
1414,32,24,3,9136-07-30,09:18,9136-07-30 09:18:00
1415,31,5,3,9501-12-31,17:58,9501-12-31 17:58:00
1416,117,13,6,9493-07-05,17:11,9493-07-05 17:11:00
1417,29,1,7,9058-11-08,08:30,9058-11-08 08:30:00
1418,122,24,9,9074-05-21,09:21,9074-05-21 09:21:00
1419,16,4,7,9794-11-29,14:41,9794-11-29 14:41:00
1420,55,32,1,9018-01-04,16:50,9018-01-04 16:50:00
1421,23,28,2,9673-06-21,14:08,9673-06-21 14:08:00
1422,3,12,8,9271-01-17,11:14,9271-01-17 11:14:00
1423,94,17,2,9618-08-20,10:37,9618-08-20 10:37:00
1424,70,25,6,9486-02-28,13:44,9486-02-28 13:44:00
1425,29,15,7,9075-07-13,09:37,9075-07-13 09:37:00
1426,94,20,10,9404-03-26,09:38,9404-03-26 09:38:00
1427,110,21,9,9693-04-28,17:15,9693-04-28 17:15:00
1428,66,32,2,9546-01-17,18:28,9546-01-17 18:28:00
1429,16,8,7,9347-10-23,18:17,9347-10-23 18:17:00
1430,37,5,10,9726-12-15,14:25,9726-12-15 14:25:00
1431,9,28,10,9145-03-04,13:38,9145-03-04 13:38:00
1432,104,12,2,9109-09-29,18:31,9109-09-29 18:31:00
1433,30,2,4,9525-06-10,08:18,9525-06-10 08:18:00
1434,93,15,9,9861-12-26,16:23,9861-12-26 16:23:00
1435,74,17,4,9207-06-24,08:52,9207-06-24 08:52:00
1436,117,9,3,9059-01-05,12:26,9059-01-05 12:26:00
1437,53,28,9,9452-07-26,11:50,9452-07-26 11:50:00
1438,73,25,3,9255-10-04,18:50,9255-10-04 18:50:00
1439,78,24,9,9011-11-23,12:20,9011-11-23 12:20:00
1440,112,20,6,9678-12-22,15:28,9678-12-22 15:28:00
1441,60,4,6,9746-02-10,15:27,9746-02-10 15:27:00
1442,87,22,9,9549-08-06,10:51,9549-08-06 10:51:00
1443,102,24,6,9146-04-11,17:59,9146-04-11 17:59:00
1444,103,26,6,9187-10-26,12:11,9187-10-26 12:11:00
1445,6,13,2,9202-02-06,15:22,9202-02-06 15:22:00
1446,69,29,8,9126-12-14,17:52,9126-12-14 17:52:00
1447,36,27,3,9411-12-16,10:51,9411-12-16 10:51:00
1448,7,9,3,9637-05-27,14:02,9637-05-27 14:02:00
1449,67,14,1,9166-06-22,11:47,9166-06-22 11:47:00
1450,103,6,6,9005-03-15,17:30,9005-03-15 17:30:00
1451,52,15,5,9818-03-27,09:35,9818-03-27 09:35:00
1452,119,17,3,9762-03-08,11:58,9762-03-08 11:58:00
1453,56,4,6,9376-06-29,18:30,9376-06-29 18:30:00
1454,115,27,5,9686-09-29,17:44,9686-09-29 17:44:00
1455,84,31,8,9065-04-03,18:59,9065-04-03 18:59:00
1456,5,10,3,9425-07-28,14:48,9425-07-28 14:48:00
1457,95,4,2,9001-10-28,13:43,9001-10-28 13:43:00
1458,101,1,4,9949-02-01,08:28,9949-02-01 08:28:00
1459,107,15,7,9803-08-05,18:59,9803-08-05 18:59:00
1460,24,10,4,9210-05-06,17:21,9210-05-06 17:21:00
1461,57,20,10,9281-10-04,09:05,9281-10-04 09:05:00
1462,109,9,1,9877-10-13,16:58,9877-10-13 16:58:00
1463,76,2,7,9820-03-17,11:34,9820-03-17 11:34:00
1464,56,10,10,9230-01-19,11:23,9230-01-19 11:23:00
1465,44,31,1,9776-02-26,17:35,9776-02-26 17:35:00
1466,68,31,1,9916-03-05,18:21,9916-03-05 18:21:00
1467,10,14,3,9258-08-19,13:38,9258-08-19 13:38:00
1468,65,5,3,9847-04-02,17:03,9847-04-02 17:03:00
1469,19,26,7,9917-04-17,15:52,9917-04-17 15:52:00
1470,18,5,2,9732-01-16,10:46,9732-01-16 10:46:00
1471,45,18,3,9471-06-06,12:15,9471-06-06 12:15:00
1472,62,1,5,9634-02-07,08:31,9634-02-07 08:31:00
1473,39,1,1,9490-06-23,16:41,9490-06-23 16:41:00
1474,18,27,10,9808-08-02,14:36,9808-08-02 14:36:00
1475,126,29,7,9723-01-20,09:27,9723-01-20 09:27:00
1476,6,8,3,9159-10-14,16:31,9159-10-14 16:31:00
1477,41,1,7,9668-10-31,15:53,9668-10-31 15:53:00
1478,12,5,9,9808-02-26,09:05,9808-02-26 09:05:00
1479,76,18,10,9518-01-29,16:59,9518-01-29 16:59:00
1480,71,15,2,9488-06-08,08:19,9488-06-08 08:19:00
1481,53,8,7,9756-10-02,15:09,9756-10-02 15:09:00
1482,124,21,1,9457-09-01,13:22,9457-09-01 13:22:00
1483,40,26,3,9899-11-21,16:29,9899-11-21 16:29:00
1484,110,26,1,9906-08-10,18:57,9906-08-10 18:57:00
1485,101,15,7,9397-05-10,12:45,9397-05-10 12:45:00
1486,46,11,9,9399-11-16,13:53,9399-11-16 13:53:00
1487,81,19,2,9006-07-07,12:27,9006-07-07 12:27:00
1488,15,2,10,9140-10-13,14:06,9140-10-13 14:06:00
1489,6,14,9,9173-01-01,11:52,9173-01-01 11:52:00
1490,125,18,6,9863-11-29,09:39,9863-11-29 09:39:00
1491,3,24,7,9539-08-19,08:15,9539-08-19 08:15:00
1492,26,26,8,9801-01-29,17:06,9801-01-29 17:06:00
1493,32,15,7,9907-09-17,11:37,9907-09-17 11:37:00
1494,63,21,5,9921-12-15,18:31,9921-12-15 18:31:00
1495,24,19,5,9617-06-08,13:32,9617-06-08 13:32:00
1496,36,5,9,9151-08-03,15:49,9151-08-03 15:49:00
1497,24,15,3,9275-07-07,11:38,9275-07-07 11:38:00
1498,124,23,1,9857-01-11,09:58,9857-01-11 09:58:00
1499,121,15,6,9439-06-08,12:11,9439-06-08 12:11:00
1500,3,31,6,9432-07-18,12:32,9432-07-18 12:32:00
1501,45,28,6,9702-01-29,11:14,9702-01-29 11:14:00
1502,110,6,2,9547-02-27,18:21,9547-02-27 18:21:00
1503,86,10,8,9485-05-10,17:57,9485-05-10 17:57:00
1504,96,25,2,9278-02-22,10:52,9278-02-22 10:52:00
1505,90,17,3,9545-12-27,17:01,9545-12-27 17:01:00
1506,64,4,7,9309-12-24,17:54,9309-12-24 17:54:00
1507,39,22,9,9792-12-27,08:08,9792-12-27 08:08:00
1508,23,14,8,9608-11-28,14:49,9608-11-28 14:49:00
1509,59,1,5,9291-03-22,08:19,9291-03-22 08:19:00
1510,110,17,6,9459-07-25,15:44,9459-07-25 15:44:00
1511,112,29,2,9375-10-07,14:07,9375-10-07 14:07:00
1512,50,9,8,9920-11-04,13:45,9920-11-04 13:45:00
1513,38,11,7,9480-11-19,16:16,9480-11-19 16:16:00
1514,113,19,2,9192-06-28,15:26,9192-06-28 15:26:00
1515,102,11,6,9146-11-30,12:53,9146-11-30 12:53:00
1516,115,14,6,9091-11-22,14:34,9091-11-22 14:34:00
1517,75,32,2,9831-08-11,13:52,9831-08-11 13:52:00
1518,90,10,8,9553-06-29,17:28,9553-06-29 17:28:00
1519,62,15,3,9115-01-06,11:30,9115-01-06 11:30:00
1520,90,30,4,9256-12-21,08:38,9256-12-21 08:38:00
1521,31,6,7,9148-06-06,18:28,9148-06-06 18:28:00
1522,92,8,2,9463-10-12,18:38,9463-10-12 18:38:00
1523,62,13,10,9221-09-05,10:08,9221-09-05 10:08:00
1524,79,6,7,9330-08-31,16:12,9330-08-31 16:12:00
1525,105,26,4,9759-03-21,08:52,9759-03-21 08:52:00
1526,125,29,1,9855-06-18,11:52,9855-06-18 11:52:00
1527,65,12,3,9647-08-20,18:35,9647-08-20 18:35:00
1528,22,31,10,9226-06-23,13:33,9226-06-23 13:33:00
1529,118,30,4,9573-02-07,17:30,9573-02-07 17:30:00
1530,93,4,9,9939-11-18,13:08,9939-11-18 13:08:00
1531,33,5,9,9874-05-01,18:15,9874-05-01 18:15:00
1532,112,27,3,9448-07-05,08:54,9448-07-05 08:54:00
1533,15,10,9,9047-06-04,16:53,9047-06-04 16:53:00
1534,124,16,4,9698-12-24,17:02,9698-12-24 17:02:00
1535,95,15,5,9809-07-08,08:49,9809-07-08 08:49:00
1536,35,23,7,9081-03-23,15:33,9081-03-23 15:33:00
1537,28,21,6,9851-02-10,09:19,9851-02-10 09:19:00
1538,54,14,9,9855-01-08,08:32,9855-01-08 08:32:00
1539,34,21,7,9886-01-10,10:07,9886-01-10 10:07:00
1540,17,30,6,9568-08-28,18:09,9568-08-28 18:09:00
1541,59,1,3,9076-08-12,13:28,9076-08-12 13:28:00
1542,5,23,10,9108-11-24,10:43,9108-11-24 10:43:00
1543,60,21,6,9156-09-02,12:14,9156-09-02 12:14:00
1544,41,1,1,9593-09-09,12:59,9593-09-09 12:59:00
1545,116,25,2,9787-01-01,11:58,9787-01-01 11:58:00
1546,73,7,9,9725-07-08,17:57,9725-07-08 17:57:00
1547,48,25,3,9147-11-13,12:35,9147-11-13 12:35:00
1548,107,16,5,9550-05-29,09:38,9550-05-29 09:38:00
1549,97,25,10,9062-05-23,15:39,9062-05-23 15:39:00
1550,65,20,1,9964-12-19,17:45,9964-12-19 17:45:00
1551,41,18,5,9387-04-28,11:21,9387-04-28 11:21:00
1552,83,27,1,9575-05-19,11:36,9575-05-19 11:36:00
1553,97,13,8,9497-02-16,09:33,9497-02-16 09:33:00
1554,38,3,10,9734-09-14,14:06,9734-09-14 14:06:00
1555,71,28,8,9844-01-07,17:55,9844-01-07 17:55:00
1556,62,15,9,9730-07-01,10:54,9730-07-01 10:54:00
1557,18,11,8,9912-09-17,13:39,9912-09-17 13:39:00
1558,127,12,5,9842-05-27,17:06,9842-05-27 17:06:00
1559,23,2,6,9909-05-17,15:08,9909-05-17 15:08:00
1560,80,32,1,9178-08-15,14:46,9178-08-15 14:46:00
1561,6,1,5,9811-12-04,18:01,9811-12-04 18:01:00
1562,107,22,8,9308-03-13,08:59,9308-03-13 08:59:00
1563,121,11,5,9483-05-09,13:21,9483-05-09 13:21:00
1564,105,27,8,9723-01-19,11:25,9723-01-19 11:25:00
1565,119,26,4,9095-04-29,16:12,9095-04-29 16:12:00
1566,37,5,6,9682-05-22,16:36,9682-05-22 16:36:00
1567,23,16,6,9652-06-10,10:28,9652-06-10 10:28:00
1568,88,10,7,9784-08-09,10:28,9784-08-09 10:28:00
1569,121,2,8,9209-02-14,17:36,9209-02-14 17:36:00
1570,11,31,4,9917-10-12,18:26,9917-10-12 18:26:00
1571,13,16,6,9567-11-15,11:27,9567-11-15 11:27:00
1572,79,13,8,9914-04-24,17:24,9914-04-24 17:24:00
1573,93,23,9,9304-05-21,18:57,9304-05-21 18:57:00
1574,89,5,1,9462-02-28,12:46,9462-02-28 12:46:00
1575,55,23,10,9493-11-08,14:28,9493-11-08 14:28:00
1576,51,18,1,9122-12-02,08:43,9122-12-02 08:43:00
1577,125,32,3,9201-06-25,08:15,9201-06-25 08:15:00
1578,25,20,7,9756-02-05,08:27,9756-02-05 08:27:00
1579,37,14,4,9505-08-12,18:58,9505-08-12 18:58:00
1580,32,18,3,9257-11-17,12:25,9257-11-17 12:25:00
1581,4,5,7,9126-11-24,13:48,9126-11-24 13:48:00
1582,44,17,9,9701-04-07,09:45,9701-04-07 09:45:00
1583,64,5,7,9568-02-13,12:42,9568-02-13 12:42:00
1584,6,14,5,9370-03-19,12:12,9370-03-19 12:12:00
1585,2,18,6,9106-08-27,15:38,9106-08-27 15:38:00
1586,118,9,6,9075-02-27,15:03,9075-02-27 15:03:00
1587,120,21,2,9429-02-16,13:26,9429-02-16 13:26:00
1588,41,23,2,9525-04-18,15:20,9525-04-18 15:20:00
1589,44,3,9,9239-08-11,10:33,9239-08-11 10:33:00
1590,34,30,1,9258-07-22,08:06,9258-07-22 08:06:00
1591,104,10,3,9908-07-20,17:18,9908-07-20 17:18:00
1592,4,31,2,9405-11-28,13:53,9405-11-28 13:53:00
1593,85,9,1,9069-03-01,15:35,9069-03-01 15:35:00
1594,92,18,4,9602-12-17,09:04,9602-12-17 09:04:00
1595,27,28,2,9222-12-21,09:14,9222-12-21 09:14:00
1596,55,18,5,9858-07-12,13:16,9858-07-12 13:16:00
1597,27,13,7,9896-01-18,11:30,9896-01-18 11:30:00
1598,111,3,5,9576-02-07,14:55,9576-02-07 14:55:00
1599,10,3,7,9866-10-04,14:04,9866-10-04 14:04:00
1600,7,2,8,9658-02-14,13:28,9658-02-14 13:28:00
1601,85,15,3,9820-10-29,17:10,9820-10-29 17:10:00
1602,16,9,7,9618-05-03,11:00,9618-05-03 11:00:00
1603,20,32,4,9017-05-20,17:01,9017-05-20 17:01:00
1604,99,19,10,9209-05-05,09:59,9209-05-05 09:59:00
1605,56,25,3,9753-05-01,09:49,9753-05-01 09:49:00
1606,20,1,8,9962-08-28,10:27,9962-08-28 10:27:00
1607,126,6,9,9005-02-06,12:36,9005-02-06 12:36:00
1608,121,10,1,9527-06-06,16:26,9527-06-06 16:26:00
1609,70,12,9,9372-10-28,09:27,9372-10-28 09:27:00
1610,95,19,10,9691-04-07,16:38,9691-04-07 16:38:00
1611,63,17,1,9876-12-16,09:27,9876-12-16 09:27:00
1612,82,19,3,9346-08-17,13:15,9346-08-17 13:15:00
1613,53,8,4,9205-12-27,17:52,9205-12-27 17:52:00
1614,69,21,10,9086-04-23,08:56,9086-04-23 08:56:00
1615,63,29,7,9101-09-12,14:02,9101-09-12 14:02:00
1616,2,1,5,9341-01-17,12:38,9341-01-17 12:38:00
1617,98,23,6,9124-08-13,08:01,9124-08-13 08:01:00
1618,103,29,6,9191-03-19,15:25,9191-03-19 15:25:00
1619,7,18,6,9796-04-04,11:16,9796-04-04 11:16:00
1620,77,12,8,9017-02-20,14:34,9017-02-20 14:34:00
1621,13,11,5,9301-07-26,11:57,9301-07-26 11:57:00
1622,76,2,8,9239-05-31,17:52,9239-05-31 17:52:00
1623,106,26,5,9299-07-02,18:11,9299-07-02 18:11:00
1624,87,28,4,9401-02-16,17:22,9401-02-16 17:22:00
1625,58,26,7,9205-12-17,12:50,9205-12-17 12:50:00
1626,65,11,5,9756-12-21,13:24,9756-12-21 13:24:00
1627,71,2,5,9871-03-14,09:43,9871-03-14 09:43:00
1628,92,29,2,9259-08-05,10:59,9259-08-05 10:59:00
1629,21,31,8,9157-01-25,10:40,9157-01-25 10:40:00
1630,21,29,6,9752-01-27,16:58,9752-01-27 16:58:00
1631,62,29,3,9424-04-12,16:36,9424-04-12 16:36:00
1632,70,32,9,9703-04-13,15:31,9703-04-13 15:31:00
1633,122,15,3,9528-07-16,17:49,9528-07-16 17:49:00
1634,62,12,10,9931-12-17,12:36,9931-12-17 12:36:00
1635,3,20,5,9097-01-26,09:45,9097-01-26 09:45:00
1636,71,7,3,9802-09-18,11:14,9802-09-18 11:14:00
1637,49,17,4,9326-10-17,08:15,9326-10-17 08:15:00
1638,124,8,1,9273-07-19,08:27,9273-07-19 08:27:00
1639,11,4,6,9790-03-26,10:03,9790-03-26 10:03:00
1640,121,12,9,9625-11-12,18:43,9625-11-12 18:43:00
1641,18,18,7,9333-04-23,10:54,9333-04-23 10:54:00
1642,21,7,5,9204-01-21,17:50,9204-01-21 17:50:00
1643,70,30,6,9441-07-22,10:40,9441-07-22 10:40:00
1644,89,23,9,9516-10-18,15:18,9516-10-18 15:18:00
1645,94,29,7,9651-01-13,17:08,9651-01-13 17:08:00
1646,19,14,5,9386-12-17,08:30,9386-12-17 08:30:00
1647,32,1,8,9791-08-21,08:07,9791-08-21 08:07:00
1648,74,2,6,9994-12-23,12:16,9994-12-23 12:16:00
1649,17,29,7,9858-09-16,11:16,9858-09-16 11:16:00
1650,69,22,3,9272-10-06,16:36,9272-10-06 16:36:00
1651,75,29,8,9208-08-25,09:03,9208-08-25 09:03:00
1652,119,21,4,9103-10-15,18:24,9103-10-15 18:24:00
1653,19,27,9,9673-10-11,15:12,9673-10-11 15:12:00
1654,3,17,2,9104-05-21,11:50,9104-05-21 11:50:00
1655,38,22,3,9076-04-07,18:36,9076-04-07 18:36:00
1656,95,29,1,9061-06-08,17:26,9061-06-08 17:26:00
1657,128,30,5,9788-09-22,08:45,9788-09-22 08:45:00
1658,76,15,3,9907-07-29,18:11,9907-07-29 18:11:00
1659,23,30,9,9766-02-01,15:42,9766-02-01 15:42:00
1660,69,18,3,9861-07-08,10:17,9861-07-08 10:17:00
1661,27,28,4,9966-09-23,12:17,9966-09-23 12:17:00
1662,22,1,9,9322-09-09,14:01,9322-09-09 14:01:00
1663,16,7,8,9256-11-16,09:17,9256-11-16 09:17:00
1664,71,31,1,9510-12-23,12:12,9510-12-23 12:12:00
1665,4,15,10,9541-10-16,17:52,9541-10-16 17:52:00
1666,123,5,2,9218-04-29,08:25,9218-04-29 08:25:00
1667,47,18,10,9148-11-17,10:37,9148-11-17 10:37:00
1668,26,17,1,9416-04-22,14:12,9416-04-22 14:12:00
1669,49,21,4,9130-10-25,14:42,9130-10-25 14:42:00
1670,109,10,5,9201-05-18,09:48,9201-05-18 09:48:00
1671,42,17,2,9125-12-02,17:03,9125-12-02 17:03:00
1672,86,15,2,9861-07-27,18:26,9861-07-27 18:26:00
1673,65,15,6,9939-08-18,13:34,9939-08-18 13:34:00
1674,79,6,3,9548-07-17,16:53,9548-07-17 16:53:00
1675,61,22,4,9286-12-25,15:08,9286-12-25 15:08:00
1676,50,12,6,9603-07-04,17:22,9603-07-04 17:22:00
1677,37,2,1,9439-08-14,18:39,9439-08-14 18:39:00
1678,117,8,4,9653-03-03,17:17,9653-03-03 17:17:00
1679,56,7,8,9619-12-11,15:55,9619-12-11 15:55:00
1680,76,7,3,9266-12-20,17:12,9266-12-20 17:12:00
1681,116,15,7,9620-02-11,09:46,9620-02-11 09:46:00
1682,58,4,8,9685-10-29,08:19,9685-10-29 08:19:00
1683,117,6,9,9891-03-17,08:48,9891-03-17 08:48:00
1684,113,5,8,9620-10-13,13:24,9620-10-13 13:24:00
1685,4,24,2,9550-09-28,13:17,9550-09-28 13:17:00
1686,21,20,3,9813-01-12,09:46,9813-01-12 09:46:00
1687,96,19,7,9256-01-02,15:17,9256-01-02 15:17:00
1688,66,10,3,9710-06-29,16:41,9710-06-29 16:41:00
1689,6,29,2,9162-11-21,09:13,9162-11-21 09:13:00
1690,78,23,5,9187-12-27,08:46,9187-12-27 08:46:00
1691,55,18,2,9782-05-27,13:54,9782-05-27 13:54:00
1692,82,14,5,9266-10-16,15:36,9266-10-16 15:36:00
1693,84,12,4,9370-04-10,14:10,9370-04-10 14:10:00
1694,16,25,1,9231-07-24,12:17,9231-07-24 12:17:00
1695,36,24,6,9941-10-28,15:45,9941-10-28 15:45:00
1696,102,13,1,9746-06-10,13:42,9746-06-10 13:42:00
1697,97,23,10,9068-07-25,16:04,9068-07-25 16:04:00
1698,33,4,1,9017-12-04,11:03,9017-12-04 11:03:00
1699,117,8,4,9424-03-11,16:39,9424-03-11 16:39:00
1700,26,7,4,9620-02-10,13:10,9620-02-10 13:10:00
1701,128,19,5,9137-05-19,18:12,9137-05-19 18:12:00
1702,103,25,7,9325-06-23,17:43,9325-06-23 17:43:00
1703,24,24,10,9779-02-27,09:04,9779-02-27 09:04:00
1704,17,14,2,9684-06-15,12:02,9684-06-15 12:02:00
1705,100,11,3,9109-07-05,13:47,9109-07-05 13:47:00
1706,72,21,6,9408-08-25,15:04,9408-08-25 15:04:00
1707,120,25,8,9969-02-08,09:51,9969-02-08 09:51:00
1708,67,13,6,9735-07-30,08:25,9735-07-30 08:25:00
1709,54,9,7,9587-03-14,08:16,9587-03-14 08:16:00
1710,109,1,6,9994-09-07,08:14,9994-09-07 08:14:00
1711,112,8,6,9109-07-25,08:25,9109-07-25 08:25:00
1712,96,28,7,9193-06-10,10:48,9193-06-10 10:48:00
1713,74,20,5,9701-07-08,09:24,9701-07-08 09:24:00
1714,62,30,10,9824-06-30,10:43,9824-06-30 10:43:00
1715,35,22,7,9897-03-18,13:02,9897-03-18 13:02:00
1716,118,19,7,9683-03-20,18:10,9683-03-20 18:10:00
1717,61,21,6,9993-11-29,14:28,9993-11-29 14:28:00
1718,34,16,7,9225-01-05,10:18,9225-01-05 10:18:00
1719,4,29,6,9089-01-18,16:58,9089-01-18 16:58:00
1720,50,23,4,9770-08-28,08:39,9770-08-28 08:39:00
